loan_id,predicted_pd
3097091,0.5094325875257038
3144930,0.5778613832803128
3152963,0.583160450924467
3194667,0.155835491143589
3195534,0.519245571773053
3286615,0.5034982943916629
3296375,0.017416951499414465
3297740,0.548522800808782
3347885,0.17313346502341512
3352606,0.5731041264745481
3356822,0.08158851728106027
3370245,0.12434426770349506
3379100,0.1532226238281801
3381704,0.6051951617956014
3494599,0.5485550249718271
3526968,0.5488047517357674
3527974,0.1952102224860919
3638038,0.14904289569139967
3641139,0.07802841009178739
3642670,0.6445839833805722
3665055,0.5417857757102116
3665476,0.5034801510397544
3666108,0.13983654023420183
3675370,0.6779764004052263
3698365,0.6605765736661375
3703410,0.5191400955563038
3724789,0.5899879822157441
3846886,0.10778894984340548
3848844,0.6391124583893134
3914664,0.13225756766470234
3921604,0.4493956441704497
4094872,0.3319884290885226
4186761,0.6094993886184223
4215086,0.23362059680922084
4285177,0.6227958504790909
4289826,0.7742329761641896
4295681,0.5286529462345871
4296951,0.8424713922338999
4305951,0.4525215578143206
4309125,0.5981407181145654
4334576,0.5194954430725544
4375081,0.5532761956571536
4425347,0.42295812695061713
4435401,0.5367261267061975
4554864,0.5657743942859229
4566999,0.6725670132840494
4568460,0.10690282116777197
4767528,0.5185334031639813
4788255,0.6377425861594079
4806840,0.5688102074642343
4895227,0.31846349507601857
4915630,0.5098695600427365
5027623,0.5922208873040279
5031747,0.1665702711940216
5036035,0.6077288341895283
5037288,0.626518473698774
5042962,0.508931123413456
5115188,0.5270098180089755
5115494,0.5009849975550624
5146699,0.5459200296631057
5155575,0.6014947828662512
5166080,0.5291488940568474
5244886,0.5231908399007748
5355634,0.03349899908448683
5355935,0.6534560674263892
5364651,0.16682945927516163
5375806,0.6339753120890781
5375907,0.6147480981868303
5425925,0.19734655187232403
5454839,0.5499758797369847
5616929,0.5802081500334775
5617638,0.4288553982760601
5619888,0.6223458869914055
5629451,0.18792564814733626
5685380,0.7168284234538026
5716676,0.5621791646241908
5762939,0.6646670362122808
5768223,0.29369817159265393
5777184,0.5755938628644554
5787702,0.5756894668664087
5797435,0.6225685318541443
5800614,0.608857862299137
5845030,0.1315217479676821
5845153,0.46706588493661283
5874649,0.14633128221361152
5885255,0.6987118919657324
5895321,0.6287003154743211
5957638,0.5048010317466707
5976653,0.7247783079075246
6104696,0.5768235969526708
6155487,0.14304390172473333
6186680,0.5767106902575347
6188865,0.16862435423534822
6204922,0.24751713093718164
6224754,0.5159703204691275
6235563,0.47734573119214446
6317196,0.6075522615730462
6325839,0.492215664344636
6326936,0.6085825313223542
6329306,0.5780196519935045
6344920,0.6080714792689488
6414817,0.49719783692384856
6531692,0.08752480327904592
6539460,0.6400550984351338
6548265,0.5939090050617587
6564601,0.6317693559414858
6566157,0.5342643593189645
6578402,0.6528049266957974
6596396,0.43504913042972165
6636043,0.39892341973661727
6694833,0.6255203695420092
6697268,0.8331192696053293
6707052,0.5501499608609455
6719379,0.5911383667640665
6787161,0.6329516392066254
6788693,0.592834601398344
6805243,0.5442240450548855
6807055,0.647071151112073
6809431,0.5121726577046667
6825185,0.5783302873384047
6825304,0.3860160781770155
6839137,0.1262118838215849
6839504,0.1677980806070966
6887259,0.4259187052131249
6894803,0.4944412632653605
6897501,0.7101173545239746
6905266,0.5675294958722801
6909620,0.5230369309589711
6915622,0.7252327005932322
6918061,0.147458830831947
7014623,0.5610418913950513
7049770,0.5149672838808351
7050399,0.7596262329602254
7051433,0.6350508977207096
7062626,0.6342035419926949
7082045,0.5014036434048504
7103056,0.7705682072551403
7255108,0.5256340324620478
7266039,0.5478931244958771
7338729,0.48909437192798894
7339211,0.5004222977122234
7345561,0.12084601308182792
7354580,0.5371651113207213
7379292,0.7335340560554359
7387872,0.09789969541503263
7438770,0.12785403112982763
7495648,0.5952195382820756
7564913,0.7219143759505616
7617087,0.6342569377832468
7617297,0.6337878803453634
7617629,0.5872276911891408
7619641,0.573627615183528
7625023,0.49565012157200133
7628630,0.2436422694531729
7674922,0.5403475530932678
7677159,0.522727795157894
7679046,0.6335575114900402
7685695,0.6576952535325009
7686238,0.5455517143242501
7716151,0.622509459228956
7726196,0.5354927344761172
7727041,0.659603200052465
7729007,0.5613481498115802
7730272,0.704575087725839
7731001,0.2158057506212616
7844733,0.6571229474683535
7925892,0.1926354976103094
7925924,0.4624590766332209
7955358,0.4882309750967286
7955809,0.6534057367682797
8084564,0.7160988370699136
8094794,0.5165908560298699
8135371,0.5588722542358537
8204571,0.4706354478079155
8274833,0.12299953961421342
8295222,0.42486239565932193
8305414,0.12233664143653383
8544703,0.59557546580382
8567524,0.11504555454071558
8568131,0.4686892598424664
8607974,0.4147416701186558
8637515,0.0823361003521896
8644687,0.5320296358922951
8650201,0.657969114041041
8656175,0.021279943315845748
8656299,0.06508452052137599
8656622,0.45092966426131836
8657512,0.6181214758052622
8774664,0.11819797944369473
8785587,0.14498451104811688
8785719,0.09584117955023176
8834958,0.13685016690918983
8876111,0.4648092753324793
8885575,0.6288882106010413
8965206,0.4895451674402211
8976861,0.6354455233726672
8981024,0.18044526002325617
8981064,0.17279032737716016
8981789,0.16227829557848966
9065376,0.5395137130897054
9068240,0.5760541222073882
9185432,0.725629755423902
9187879,0.14711793675175225
9189177,0.5231205774354504
9195998,0.22554201468812546
9209786,0.11136617371016269
9226668,0.6785539741527693
9238432,0.6808384147179558
9284973,0.4066432446574263
9554754,0.47679121461188045
9675820,0.4890997340998881
9716565,0.6809139522577471
9777784,0.5009782940905456
9804807,0.3202242509207808
9836232,0.48037997317564773
9836515,0.16375218737559638
9845113,0.1385862148520426
9856115,0.0801618539332365
9867062,0.6346638081526786
10081842,0.6099819530368321
10085990,0.4742317424171385
10088357,0.4317463194517287
10090755,0.496308326975137
10096288,0.6250217962047545
10099855,0.641722100482319
10112661,0.6930931824024775
10123012,0.5835384325373719
10125079,0.2767916418582741
10125881,0.9199561158047717
10127480,0.567638331107542
10145100,0.6154940709548793
10152393,0.619335465945494
10158426,0.5616107160123895
10162555,0.5969900151207217
10169930,0.4664869101273719
10171749,0.6301682646197362
10174796,0.1632529541781554
10182637,0.43287517453789565
10224810,0.17982032416143315
10394569,0.45603982647249147
10444774,0.12719861842504135
10538183,0.4808179726502346
10577113,0.49949435389066965
10586765,0.5693995549270612
10605719,0.6619274611525745
10618768,0.4958796385306298
10636375,0.4368412928392241
10647020,0.5608861115748813
10704599,0.5525244099622578
10736204,0.03946180921006212
10737277,0.4523263174777445
10755304,0.46869646614897276
10786665,0.13417108591217242
10955179,0.6122660832071667
11235119,0.6165590351922817
11306031,0.07840072776530188
11355656,0.5350704749830469
11385462,0.7178605996454922
11385570,0.5460245420970019
11395398,0.638340858352546
11416112,0.07354657712624577
11417023,0.6411068987670532
11438450,0.6619172493810634
11438602,0.4780918184218727
11445019,0.7609944436055718
11626365,0.4576910314021544
11637790,0.35373299322554963
11665404,0.5207193420715295
11668106,0.6540816883916957
11698160,0.38056591054374167
11698204,0.49589507515004017
11706717,0.1244388395099479
11717932,0.6750017261278604
11895395,0.5952019677289391
11945039,0.5587514476575064
11945281,0.5805744449483315
11955834,0.5041526120348159
12134944,0.1058628761480067
12247185,0.6169602678569519
12256213,0.4067744033298091
12257262,0.5113592267937356
12336749,0.4721920368810827
12347357,0.5015391150829289
12355135,0.24453833988125037
12356620,0.7532885985977166
12356902,0.6512154891933584
12387537,0.5829398940437237
12388890,0.6528779042338024
12397850,0.5308981805503881
12425299,0.5275006335661897
12428253,0.20663119444506156
12436331,0.6613206950529533
12456054,0.5649836641737438
12456332,0.6159059990834036
12465446,0.12037525316658361
12466143,0.4970331999846367
12487727,0.5720505717489193
12506888,0.5777558986281183
12516200,0.6394372069708029
12517916,0.15926726823936627
12565931,0.6583803322435693
12597292,0.4563207965172121
12597588,0.5274318027030974
12616943,0.4937672811804034
12635791,0.08384224251611133
12637321,0.5295466184565547
12646268,0.3421907761673798
12685139,0.6542385070234061
12806271,0.5144000032255441
12876780,0.5648138831917344
12886899,0.5568434742371378
12917471,0.47430642341509227
12938602,0.3468658388977662
12968071,0.14924008982154127
12977227,0.5009860025052765
12978598,0.5886070748633915
12997223,0.49926029312280473
13016233,0.4977507723164005
13038247,0.45955786345141814
13076370,0.1848509034563936
13078618,0.11971912582117239
13098154,0.4748271168749095
13118617,0.19125396215297666
13177872,0.5526541072808538
13277320,0.5188376017120653
13326542,0.462481315755635
13367326,0.6879444435785521
13378551,0.1673305453829975
13428236,0.5715629189160927
13487815,0.482092259217493
13498098,0.6847454975457092
13957668,0.15502065948989682
14388383,0.6974746038970453
14459175,0.41707096061203935
14490508,0.5985973803577984
14560742,0.6993026976339304
14610886,0.2692806227608147
14657968,0.5484448511161854
14670009,0.6055326812655207
14697981,0.505784146945535
14700017,0.1228642330330601
14909137,0.1794769931974868
14929030,0.5207707699649279
15019169,0.15758242377559864
15259246,0.11642199311215665
15280267,0.5356148226380809
15340029,0.5578433212615469
15350381,0.5317968014240766
15380377,0.4443045844718245
15390116,0.4501785400398505
15459715,0.6129318194526487
15460219,0.47518940248698704
15501222,0.6301563506258843
15511387,0.03994528792733061
15561460,0.5250399344748511
15611062,0.4772598181285691
15630219,0.5410779842852693
15651382,0.6771417828023143
15671290,0.6320275787596925
15771158,0.15398504164289817
15820752,0.40054103106434624
16061710,0.6472617222856569
16071594,0.4142057747588568
16151918,0.0890486263956739
16240851,0.5386321981234752
16281458,0.10522920479986847
16291194,0.673838116700052
16332082,0.6309115122945632
16351801,0.6913036559387734
16392649,0.1007508277206753
16411296,0.18152518007708987
16472131,0.4768760384648033
16472186,0.45733400358107074
16481914,0.10395194043285792
16482532,0.07885541371557121
16511891,0.1420492610993677
16922531,0.6633600611623071
16962652,0.603328701533304
17052731,0.46358186352593783
17112847,0.1576027614882833
17113218,0.45107624284727804
17162665,0.6035481042142664
17233254,0.13921915465662227
17263037,0.49385664969373144
17423158,0.5916094554343139
17462895,0.12212693419643593
17533157,0.5964819596704095
17713647,0.4749508903574238
17723565,0.14775904065370477
17734122,0.7335033958412104
17753099,0.5105844537816696
17814047,0.6448452756855709
17864580,0.5203899489984188
17894647,0.5453853505150954
17944737,0.580850713484419
18505505,0.5607458230462481
18814814,0.44340994742338696
18814857,0.6388745263242883
18844985,0.6364897214657753
18975964,0.35683783171041705
18976102,0.6111350933011686
19005188,0.19937579262130134
19005832,0.4815417232482723
19067445,0.579932151809976
19076104,0.5663795029375578
19117435,0.622245704710527
19125440,0.5579504060542146
19126650,0.5417001152395651
19135668,0.23526821417934346
19156412,0.257003570753961
19166901,0.3776810045552061
19176229,0.13965125799003517
19187595,0.43925483749700156
19456515,0.5918617679580118
19476510,0.5015778308535304
19586911,0.6366128084876931
19666633,0.5873284354606035
19957325,0.16956717591115741
19967246,0.6870677247315865
20027745,0.4016146708194938
20050042,0.6013273098737624
20068305,0.1507914939411514
20077628,0.4803035896762918
20088095,0.5529697504758047
20097077,0.3268119726132669
20107670,0.4431944379608462
20137640,0.6081246668917554
20150054,0.5199552309162387
20169045,0.6235082504639212
20399279,0.5414754907920765
20428834,0.6880704091627334
20518474,0.14878791717849707
20598717,0.6006220823733259
20608680,0.48779916763637315
20679245,0.578832620734752
20700386,0.19520335496157096
20719414,0.5334422783931988
20719618,0.25771898417503225
20789252,0.14883665749885208
20801867,0.1217781466870334
20810081,0.24053405530840194
20859529,0.6284026836992948
21220799,0.595449558973719
21230912,0.12494169086084805
21280762,0.4588770352503749
21299888,0.23260176487277634
21340921,0.5330105339542187
21490809,0.5834294421273962
21520791,0.5547956378834491
21901041,0.11878715125680496
21921401,0.7007651981276618
22233524,0.500862507384039
22243308,0.48618299715381863
22323430,0.6218635224048409
22343331,0.4835022232487298
22373027,0.7164507584403234
22385000,0.5045446113957845
22411558,0.41411505186656294
23053236,0.07940074721233949
23083233,0.4839502241739433
23232758,0.4430785205198066
23233353,0.624635932761943
23283063,0.7129780706547073
23403149,0.6890608340312393
23573563,0.5339412167336623
23844771,0.7878337967063272
23854459,0.5700658039645226
23875809,0.721357730170743
23944037,0.5645689597908411
23945518,0.638608270699696
23953374,0.5931503355374326
23993916,0.6605746171937841
24005753,0.07740559123409436
24035362,0.6467492131813787
24044460,0.47463336029046843
24064770,0.5136118213769595
24084540,0.70821104098512
24114573,0.46285012019254346
24164727,0.6665686996812961
24174701,0.6363447475290696
24234557,0.5261015209156891
24294691,0.7328654402002763
24696318,0.16055628559252338
24705896,0.39626649319572643
24755065,0.5868769723205759
24785389,0.5689437431098417
25157424,0.6387878487890644
25176819,0.34534016355768293
25186884,0.11883454504340209
25246659,0.6190759005316804
25257077,0.7026439604065917
25296893,0.21680983336142678
25376013,0.21728737544987078
25397041,0.6056197629412747
25447159,0.4179985314430507
25527021,0.6236816806572892
25937789,0.6363849926608558
25958191,0.4835669055286638
26018242,0.03277173927220955
26087881,0.6540873201121259
26127364,0.6906595319967476
26178818,0.6577176572001615
26179061,0.6861648213497468
26208824,0.6248196515986276
26229294,0.5479318063991993
26259458,0.7075914207657553
26300347,0.1265179161916213
26300406,0.5175330065854957
26308350,0.6716715669442608
26309223,0.6685358927724259
26347759,0.6953949694949656
26368257,0.42757006682918447
26388532,0.6535686648594742
26397663,0.524340031222776
26749528,0.7417350158601611
26790121,0.539770731139258
26940024,0.5121150375600081
27109856,0.6770184142500345
27180242,0.0923336869910181
27360101,0.19395922641398744
27491082,0.10160429711054414
27512265,0.494753768044175
27562000,0.09108929898641537
27590418,0.22801829046454214
27611635,0.6106119205008808
27620344,0.2803972033090734
27672164,0.6000352376258247
27681649,0.4774858429245704
27690589,0.5993447099019809
27691704,0.5199053487448992
28082006,0.6013641779199352
28151986,0.09777939246868803
28422620,0.6711765838447764
28442434,0.6323606838796185
28532503,0.5750381224311611
28622750,0.5224563952512544
28642914,0.08023953208402168
28643374,0.18877935234535195
28673174,0.5658419541826374
28694172,0.46829460583643745
28743086,0.6160033410166501
28753634,0.11672318288053003
28823643,0.5176842013387828
28823738,0.6894663644406985
28823890,0.45402181516969936
28863545,0.17587277727978845
29013465,0.15437623556601382
29013696,0.5624766820231346
29133579,0.14351359710411526
29133796,0.5206461765425057
29143816,0.5337003299403057
29214248,0.6190914976753942
29784076,0.6565371357556349
30205294,0.5332045244967423
30235252,0.1917273107575179
30565904,0.6293187036359139
30595668,0.09009232529063119
30625999,0.6024028205881125
30686331,0.2127828582849364
30766157,0.5333269437153464
30785946,0.11073000958706647
31187243,0.6116235364081871
31216406,0.1153141648883793
31287739,0.12765403953365964
31337014,0.6746320737428126
31366692,0.150588094072531
31447829,0.6669048232618914
31607449,0.5471813303242663
31707732,0.15404558319672196
31707848,0.4566399075871145
31877820,0.4433498463180549
32028825,0.45222114670019387
32058769,0.6795499195273307
32058888,0.18771983371506848
32068212,0.5152366475180127
32128629,0.1387463863121974
32169402,0.14782353507599405
32299109,0.1218523629026688
32359085,0.6555075200869265
32389332,0.5917569851908073
32400007,0.07412782444748131
32409349,0.5405993886292947
32409669,0.5484680319389331
32430406,0.4043777958230594
32849927,0.17718356246751807
32889888,0.478742950213583
33110381,0.2287919323458781
33211143,0.5312234885993057
33220289,0.37620146547152333
33231356,0.17772442948282605
33270227,0.6237578478270931
33371524,0.2298549023768766
33380401,0.11437283505348353
33391526,0.2113034850666853
33481286,0.48145210687779855
33521215,0.5247723535779274
33601618,0.20963865985202776
33721765,0.1857445569857952
34272931,0.11829542005048102
34282791,0.5441348049923681
34283793,0.6843751953658301
34312086,0.5611110347341871
34322712,0.4532761568638407
34352353,0.6045608676533024
34363615,0.18240210149138444
34433709,0.5193778542555821
34452690,0.5225275412066769
34652893,0.6462820823252255
34682926,0.512973454069249
34722813,0.42828854791377924
34823176,0.21493642497091048
34953289,0.42548828341921735
35013862,0.4877653096362645
35074060,0.6552846414784904
35084804,0.5290372178334131
35136777,0.5744040552157325
35166408,0.10799175389411081
35256472,0.4918521592729816
35501140,0.13076703898977038
35653171,0.11997973172508065
35653795,0.4754084384633422
35774099,0.45523070437087126
35803653,0.5614696338599309
35833688,0.15980691831175592
36039363,0.5907155197150933
36039713,0.10185490466397445
36048839,0.1670610949108723
36158214,0.5033567310111144
36168653,0.42952220495586296
36221181,0.5282127296859616
36221854,0.08472453940775357
36330661,0.5715307249529068
36361829,0.5030608438921085
36440558,0.5091040506205728
36451097,0.6388977060554355
36611375,0.6470457756918274
36733266,0.633398126589616
37137490,0.7172619554333802
37277902,0.4898524721620132
37601021,0.5811206965463388
37651670,0.5223039772896888
37682161,0.47379762523741403
37790533,0.5947849929147297
37897618,0.6189559096824192
37938274,0.5094566378264784
37998482,0.3290389877348636
38161863,0.6276535149765897
38271231,0.10851615338339936
38301569,0.5140876038245467
38301913,0.44087998948877655
38311118,0.6271449281329545
38312034,0.6744724406687779
38351685,0.5443288022325835
38361826,0.5809668866764309
38416090,0.47753754280856126
38435438,0.4461367492019076
38444650,0.06188081698863557
38447552,0.5582389479154717
38456327,0.667878791333112
38464463,0.11095624407497537
38469445,0.4437739488170025
38477679,0.640680701763924
38494684,0.030135101232089487
38504452,0.6443840485870918
38515000,0.6022041769424888
38518643,0.6095945767923472
38554779,0.5035213375171383
38569164,0.4959768426564156
38599749,0.1816498784108185
38628838,0.561557909449137
38634881,0.6376996039886458
38638671,0.5948919690525306
38644322,0.12590207063900175
38648633,0.5655579205500003
38699603,0.4698143770760777
38722278,0.15332809511236556
38902506,0.5634036369826043
38952471,0.5137345078622443
39269879,0.5573541533204578
39360689,0.17108404784403672
39370599,0.18707309763636354
39459935,0.605520064914138
39522818,0.585212232241003
39532171,0.6331001346902406
39542006,0.5483746455186542
39549444,0.48201906781540266
39562164,0.14065085820659792
39580162,0.602535178611412
39581359,0.6690863805942155
39632147,0.5141781444515505
39639300,0.5236406006011367
39641000,0.5421999587216044
39712276,0.5984070079865111
39731062,0.602472570747036
39731454,0.4914871688469677
39741341,0.09721944461505938
39805201,0.5385751306192013
39805757,0.5571421437229198
39847608,0.4916591921600328
39957585,0.5904370094123791
39967571,0.5946318510221701
40027826,0.4268882677077459
40049911,0.1550650470897402
40097784,0.5686313341042474
40118171,0.5764255211890165
40217709,0.6562710057638833
40258199,0.3957052533053435
40277675,0.5731778710623592
40353931,0.5358649242771429
40354590,0.7134099054632618
40402658,0.4705809372755726
40411462,0.712367110921558
40412517,0.17490133648312023
40430224,0.15512173654875103
40431422,0.6016961651782666
40440172,0.5421288339902777
40471207,0.4677113517053713
40490822,0.5978916196481846
40501552,0.10471016768094432
40522786,0.6186040001170359
40570201,0.4818425442642232
40580476,0.04295439144977414
40593946,0.08879988184337785
40634792,0.5738209765553268
40736482,0.5547618318483035
40776700,0.6032261924406813
40943042,0.6835262212535278
40951726,0.410036934668187
40952002,0.6498665241320394
40979776,0.09320434305017342
40981899,0.5241090946752047
41013334,0.5790184459456713
41021031,0.07890781068010694
41030341,0.5421909373384275
41030918,0.5910845124835404
41043145,0.5216735896888782
41061905,0.4679146074930619
41072413,0.17423454412626288
41109361,0.07993201021694173
41122356,0.5454278386011008
41141726,0.07738865457472822
41144615,0.5926670945052602
41152304,0.093708319281593
41161904,0.47253467807513794
41163205,0.6167425753490057
41197323,0.5198197347397064
41216421,0.42701130994743663
41309265,0.5152526227191144
41319355,0.5311911544712796
41440054,0.426313754056748
41740503,0.6587855031334694
41960179,0.49387578571180224
42011216,0.4047246802295288
42031598,0.14643386873009756
42061360,0.5554118466148786
42283399,0.28767709536989033
42285293,0.5701967148338326
42293387,0.5593343567226268
42296827,0.5528258660231283
42375594,0.1451868415395765
42413981,0.5554889425358294
42433919,0.1420330479639165
42465007,0.6947216605520057
42484601,0.40543923539229876
42733322,0.620763930588331
42753340,0.04576468434628495
42783393,0.14819046953940823
42844447,0.43901575526273207
42964874,0.4718186528557406
43145462,0.6494565710375644
43226080,0.19286741472707705
43336534,0.47752701750686893
43389544,0.47305884886835753
43389861,0.2682743641828157
43390262,0.476773004131417
43390466,0.0975609711719046
43409194,0.08278438096531779
43409825,0.5087274908647782
43410024,0.5841820507636879
43440637,0.12835694652369126
43470903,0.4732265681622976
43472356,0.5222033607977862
43490201,0.5101796114193948
43510374,0.47418482750026464
43529522,0.6464695327578227
43539234,0.4962616753546436
43540348,0.39787261241045996
43570283,0.6307298395181575
43819449,0.6748313712746555
43839926,0.45437067749585913
43870223,0.41920080198818344
43893978,0.12806973891297413
43904150,0.4876544326005436
43935423,0.20289982641316726
43945280,0.14771625818421683
44017730,0.10792831420564879
44017839,0.5634258242977523
44046932,0.6137044467542687
44066460,0.6155382497921043
44085299,0.5465175317317524
44085390,0.19545828558715403
44086909,0.457514003320185
44140066,0.5697652410072557
44339155,0.1263607466661768
44429251,0.6081256771618202
44439306,0.09715560941391586
44513719,0.5431143556337579
44513913,0.601090830348913
44514435,0.6452534994293115
44543387,0.4585240256296327
44563434,0.4635848396698974
44683686,0.6840435758116491
44776798,0.5065042848738299
44816090,0.5658724193859076
44865510,0.6323467103972895
44896597,0.610333133435932
44906222,0.12764187510257874
44976125,0.10721827508450232
45202127,0.6494274741419166
45242183,0.5312978315097312
45304593,0.4536468555960403
45324715,0.5748484647064945
45364489,0.3758644528888967
45374212,0.022398344845654405
45394194,0.540971326418895
45404721,0.5976649231194221
45424955,0.2154764541039804
45474136,0.45120523735574963
45494129,0.5443544918474481
45634351,0.15464952835336984
45654195,0.46187674535534523
45674165,0.5474882687953633
46105027,0.12194851511192054
46115101,0.4528887310969484
46125590,0.7403660164035748
46154416,0.04401831093731481
46155175,0.10622908690340636
46245502,0.17221968904515358
46284519,0.1327050562947158
46284786,0.5675342310557858
46304893,0.4736880861111989
46346948,0.1268693965997357
46347879,0.17840358095311884
46387055,0.47069068877056286
46406946,0.11429983761178676
46428061,0.5724135001581522
46486249,0.1534351956209938
46547452,0.6025333452334364
46557656,0.580023070204647
46568449,0.5393394145951732
46601578,0.5511475935505686
46652295,0.6203745930885082
46663058,0.4902466359383968
46663433,0.6189675350314318
46671263,0.32695288156171787
46684935,0.6327537865406456
46684992,0.15011092132021384
46747835,0.49108563248775716
46747937,0.40862382983713097
46754623,0.6634693281050096
46755522,0.10690043284778772
46756098,0.6105175221719175
46762276,0.2622934353677722
46775510,0.648189434908828
46776163,0.13040018741651113
46794294,0.6551700912481886
46803727,0.6014563267317133
46810210,0.49611130237787615
46834123,0.4607373936172216
47008147,0.4826109751637272
47098374,0.36582845261814484
47168185,0.6811298211905277
47250831,0.5662192653351116
47290483,0.6334739170765284
47747224,0.38984572276906826
47777166,0.5969935713450584
48010488,0.4731719523936071
48012748,0.14246159874502018
48130927,0.4602856207704538
48181648,0.47095273064490717
48182440,0.6108994157007347
48222912,0.5449096224568153
48314503,0.5336391546136521
48344468,0.1293720824042175
48414859,0.652522363079477
48424194,0.6721565771631165
48424668,0.6041048144451445
48484876,0.08218134136135734
48565830,0.41934718181192276
48584616,0.6456552167955526
48585309,0.5161372962396824
48597142,0.5004503608824562
48608023,0.46333757159755906
48614685,0.09589143732754976
48635004,0.12335330428443084
48664156,0.4360349480328666
48716392,0.033066485005878415
48726311,0.08345949813158554
48744153,0.10988648530319346
48745435,0.548198564912403
48886206,0.48882958934244547
49187217,0.5626385194834357
